"forecast_date","target","target_end_date","location","type","quantile","value"
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.7,73
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.75,95
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.8,119
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.85,149
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.9,184
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.95,237
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.975,282
2024-09-23,"3 wk ahead inc case",2024-10-12,"LI","quantile",0.99,341
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","point",NA,5100
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.35,641
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.4,2164
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.45,3592
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.5,5073
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.55,6528
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.6,8021
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.65,9528
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.7,11114
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.75,12943
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.8,14976
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.85,17364
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.9,20400
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.95,24648
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.975,28758
2024-09-23,"0 wk ahead inc case",2024-09-21,"LT","quantile",0.99,32526
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","point",NA,4957
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.4,922
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.45,3111
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.5,5201
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.55,7203
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.6,9462
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.65,11760
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.7,13978
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.75,16360
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.8,19239
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.85,22492
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.9,26442
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.95,32316
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.975,37619
2024-09-23,"1 wk ahead inc case",2024-09-28,"LT","quantile",0.99,43543
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","point",NA,5193
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.4,538
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.45,2876
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.5,5081
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.55,7384
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.6,9728
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.65,11869
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.7,14473
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.75,17006
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.8,20093
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.85,23383
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.9,28105
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.95,34245
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.975,39652
2024-09-23,"2 wk ahead inc case",2024-10-05,"LT","quantile",0.99,46570
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","point",NA,5391
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.4,422
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.45,2804
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.5,5143
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.55,7666
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.6,10024
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.65,12537
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.7,14986
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.75,17815
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.8,20573
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.85,24248
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.9,29172
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.95,35799
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.975,41751
2024-09-23,"3 wk ahead inc case",2024-10-12,"LT","quantile",0.99,48735
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","point",NA,194
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.35,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.4,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.45,91
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.5,199
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.55,297
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.6,391
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.65,485
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.7,583
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.75,694
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.8,810
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.85,936
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.9,1117
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.95,1393
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.975,1621
2024-09-23,"0 wk ahead inc case",2024-09-21,"LU","quantile",0.99,1888
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","point",NA,200
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.45,26
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.5,204
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.55,369
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.6,535
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.65,707
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.7,900
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.75,1104
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.8,1328
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.85,1589
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.9,1895
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.95,2399
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.975,2820
2024-09-23,"1 wk ahead inc case",2024-09-28,"LU","quantile",0.99,3311
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","point",NA,199
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.45,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.5,189
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.55,426
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.6,669
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.65,891
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.7,1137
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.75,1396
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.8,1705
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.85,2038
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.9,2454
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.95,3113
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.975,3715
2024-09-23,"2 wk ahead inc case",2024-10-05,"LU","quantile",0.99,4372
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","point",NA,193
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.45,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.5,191
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.55,465
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.6,737
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.65,1001
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.7,1290
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.75,1586
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.8,1932
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.85,2353
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.9,2842
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.95,3589
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.975,4263
2024-09-23,"3 wk ahead inc case",2024-10-12,"LU","quantile",0.99,4954
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","point",NA,985
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.1,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.15,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.2,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.25,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.3,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.35,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.4,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.45,203
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.5,1023
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.55,1800
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.6,2627
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.65,3430
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.7,4334
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.75,5303
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.8,6437
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.85,7658
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.9,9220
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.95,11554
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.975,13672
2024-09-23,"0 wk ahead inc case",2024-09-21,"NO","quantile",0.99,16050
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","point",NA,916
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.3,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.35,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.4,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.45,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.5,944
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.55,2233
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.6,3437
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.65,4756
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.7,6065
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.75,7540
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.8,9111
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.85,11033
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.9,13486
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.95,16991
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.975,19900
2024-09-23,"1 wk ahead inc case",2024-09-28,"NO","quantile",0.99,23633
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","point",NA,860
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.01,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.025,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.05,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.1,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.15,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.2,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.25,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.3,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.35,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.4,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.45,0
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.5,874
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.55,2453
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.6,4046
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.65,5571
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.7,7262
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.75,9348
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.8,11352
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.85,13805
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.9,16614
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.95,21253
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.975,25593
2024-09-23,"2 wk ahead inc case",2024-10-05,"NO","quantile",0.99,29648
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","point",NA,885
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.01,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.025,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.05,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.1,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.15,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.2,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.25,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.3,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.35,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.4,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.45,0
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.5,1132
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.55,2899
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.6,5016
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.65,7042
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.7,9113
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.75,11371
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.8,14077
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.85,17103
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.9,20890
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.95,26843
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.975,32071
2024-09-23,"3 wk ahead inc case",2024-10-12,"NO","quantile",0.99,37305
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","point",NA,14991
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.01,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.025,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.05,0
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.1,1216
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.15,3857
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.2,6009
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.25,7846
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.3,9421
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.35,10908
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.4,12366
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.45,13697
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.5,15043
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.55,16438
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.6,17767
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.65,19325
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.7,20851
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.75,22635
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.8,24360
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.85,26204
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.9,28797
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.95,33113
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.975,36368
2024-09-23,"0 wk ahead inc case",2024-09-21,"PL","quantile",0.99,40387
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","point",NA,15226
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.01,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.025,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.05,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.1,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.15,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.2,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.25,0
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.3,2570
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.35,5966
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.4,9344
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.45,12467
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.5,15522
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.55,18882
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.6,22151
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.65,25525
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.7,29065
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.75,32776
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.8,36881
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.85,41955
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.9,47756
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.95,57296
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.975,65113
2024-09-23,"1 wk ahead inc case",2024-09-28,"PL","quantile",0.99,73844
2024-09-23,"2 wk ahead inc case",2024-10-05,"PL","point",NA,14251
2024-09-23,"2 wk ahead inc case",2024-10-05,"PL","quantile",0.01,0
