forecast_date,target,target_end_date,location,type,quantile,value
2024-09-23,3 wk ahead inc case,2024-10-12,SK,quantile,0.9,908
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.75,317
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.8,390
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.7,262
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.9,677
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.95,1086
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.85,493
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.975,1552
2024-09-23,2 wk ahead inc case,2024-10-05,SK,quantile,0.99,2478
2024-09-23,0 wk ahead inc case,2024-09-21,AT,point,NA,21
2024-09-23,0 wk ahead inc case,2024-09-21,BE,point,NA,1379
2024-09-23,1 wk ahead inc case,2024-09-28,BE,point,NA,1422
2024-09-23,2 wk ahead inc case,2024-10-05,BE,point,NA,1450
2024-09-23,3 wk ahead inc case,2024-10-12,BE,point,NA,1453
2024-09-23,2 wk ahead inc case,2024-10-05,BG,point,NA,714
2024-09-23,3 wk ahead inc case,2024-10-12,BG,point,NA,726
2024-09-23,1 wk ahead inc case,2024-09-28,BG,point,NA,774
2024-09-23,0 wk ahead inc case,2024-09-21,BG,point,NA,718
2024-09-23,3 wk ahead inc case,2024-10-12,CZ,point,NA,2510
2024-09-23,1 wk ahead inc case,2024-09-28,CZ,point,NA,2802
2024-09-23,0 wk ahead inc case,2024-09-21,CZ,point,NA,3515
2024-09-23,2 wk ahead inc case,2024-10-05,CZ,point,NA,1743
2024-09-23,0 wk ahead inc case,2024-09-21,GR,point,NA,3897
2024-09-23,3 wk ahead inc case,2024-10-12,GR,point,NA,4278
2024-09-23,2 wk ahead inc case,2024-10-05,GR,point,NA,3904
2024-09-23,1 wk ahead inc case,2024-09-28,GR,point,NA,3915
2024-09-23,0 wk ahead inc case,2024-09-21,HR,point,NA,2473
2024-09-23,3 wk ahead inc case,2024-10-12,HR,point,NA,2684
2024-09-23,1 wk ahead inc case,2024-09-28,HR,point,NA,2126
2024-09-23,2 wk ahead inc case,2024-10-05,HR,point,NA,2405
2024-09-23,0 wk ahead inc case,2024-09-21,HU,point,NA,624
2024-09-23,2 wk ahead inc case,2024-10-05,HU,point,NA,581
2024-09-23,1 wk ahead inc case,2024-09-28,HU,point,NA,652
2024-09-23,3 wk ahead inc case,2024-10-12,HU,point,NA,520
2024-09-23,0 wk ahead inc case,2024-09-21,LT,point,NA,7159
2024-09-23,3 wk ahead inc case,2024-10-12,LT,point,NA,4166
2024-09-23,1 wk ahead inc case,2024-09-28,LT,point,NA,6244
2024-09-23,2 wk ahead inc case,2024-10-05,LT,point,NA,4331
2024-09-23,0 wk ahead inc case,2024-09-21,LU,point,NA,194
2024-09-23,3 wk ahead inc case,2024-10-12,LU,point,NA,198
2024-09-23,2 wk ahead inc case,2024-10-05,LU,point,NA,163
2024-09-23,1 wk ahead inc case,2024-09-28,LU,point,NA,190
2024-09-23,2 wk ahead inc case,2024-10-05,NL,point,NA,199
2024-09-23,1 wk ahead inc case,2024-09-28,NL,point,NA,250
2024-09-23,3 wk ahead inc case,2024-10-12,NL,point,NA,197
2024-09-23,0 wk ahead inc case,2024-09-21,NL,point,NA,218
2024-09-23,1 wk ahead inc case,2024-09-28,NO,point,NA,924
2024-09-23,3 wk ahead inc case,2024-10-12,NO,point,NA,1042
2024-09-23,0 wk ahead inc case,2024-09-21,NO,point,NA,964
2024-09-23,2 wk ahead inc case,2024-10-05,NO,point,NA,891
2024-09-23,3 wk ahead inc case,2024-10-12,PL,point,NA,12087
2024-09-23,2 wk ahead inc case,2024-10-05,PL,point,NA,16333
2024-09-23,0 wk ahead inc case,2024-09-21,PL,point,NA,16327
2024-09-23,1 wk ahead inc case,2024-09-28,PL,point,NA,15907
2024-09-23,0 wk ahead inc case,2024-09-21,PT,point,NA,336
2024-09-23,3 wk ahead inc case,2024-10-12,PT,point,NA,364
2024-09-23,1 wk ahead inc case,2024-09-28,PT,point,NA,287
2024-09-23,2 wk ahead inc case,2024-10-05,PT,point,NA,328
2024-09-23,2 wk ahead inc case,2024-10-05,RO,point,NA,2181
2024-09-23,1 wk ahead inc case,2024-09-28,RO,point,NA,2236
2024-09-23,3 wk ahead inc case,2024-10-12,RO,point,NA,2505
2024-09-23,0 wk ahead inc case,2024-09-21,RO,point,NA,2291
2024-09-23,0 wk ahead inc case,2024-09-21,SE,point,NA,690
2024-09-23,1 wk ahead inc case,2024-09-28,SE,point,NA,722
2024-09-23,3 wk ahead inc case,2024-10-12,SE,point,NA,765
2024-09-23,2 wk ahead inc case,2024-10-05,SE,point,NA,782
2024-09-23,0 wk ahead inc case,2024-09-21,SI,point,NA,271
2024-09-23,1 wk ahead inc case,2024-09-28,SI,point,NA,288
2024-09-23,2 wk ahead inc case,2024-10-05,SI,point,NA,318
2024-09-23,3 wk ahead inc case,2024-10-12,SI,point,NA,308
2024-09-23,1 wk ahead inc case,2024-09-28,SK,point,NA,104
2024-09-23,3 wk ahead inc case,2024-10-12,SK,point,NA,142
2024-09-23,0 wk ahead inc case,2024-09-21,SK,point,NA,285
2024-09-23,2 wk ahead inc case,2024-10-05,SK,point,NA,135
